model,seed,level,epoch,train_total,train_effect,train_vq,eval_total,eval_effect,eval_vq,active_codes,ema_used_codes,step_counter,last_check_step,surprise_streak,distance_mean,distance_p90,distance_p95,distance_max,surprise_support
dynamic,1,1,1,2.7274348004659017,2.7170538552602133,0.010380949837466081,2.6667020225524904,2.6667020225524904,0.0,1.0,1.0,10.0,0.0,0.0,,,,,
dynamic,1,1,2,2.6493395519256593,2.630164702733358,0.019174852992097535,2.5812971115112306,2.5812971115112306,0.0,1.0,1.0,20.0,0.0,0.0,,,,,
dynamic,1,1,3,2.582445240020752,2.5471702988942466,0.03527493759989739,2.5036396026611327,2.5036396026611327,0.0,1.0,1.0,30.0,0.0,0.0,,,,,
dynamic,1,1,4,2.5245429197947185,2.4713725248972573,0.05317037880420685,2.4300550333658855,2.4300550333658855,0.0,1.0,1.0,40.0,0.0,0.0,,,,,
dynamic,1,1,5,2.488002560933431,2.4008124415079752,0.08719009737173716,2.363408800760905,2.363408800760905,0.0,1.0,1.0,50.0,0.0,0.0,,,,,
dynamic,1,1,6,2.48265775680542,2.3340470663706463,0.14861065904299417,2.295663725535075,2.295663725535075,0.0,1.0,1.0,60.0,0.0,0.0,,,,,
dynamic,1,1,7,2.506562738418579,2.267730452219645,0.23883222977320354,2.2317049153645834,2.2317049153645834,0.0,1.0,1.0,70.0,0.0,0.0,,,,,
dynamic,1,1,8,2.5643520482381184,2.20606037457784,0.3582916835943858,2.1734062004089356,2.1734062004089356,0.0,1.0,1.0,80.0,0.0,0.0,,,,,
dynamic,1,1,9,2.6374804878234865,2.150577883720398,0.4869025564193726,2.1209055455525716,2.1209055455525716,0.0,1.0,1.0,90.0,0.0,0.0,,,,,
dynamic,1,1,10,2.713022839228312,2.0995496972401937,0.6134731904665629,2.0739100265502928,2.0739100265502928,0.0,1.0,1.0,100.0,0.0,0.0,,,,,
dynamic,1,1,11,2.770373379389445,2.055596707661947,0.714776656627655,2.0313092358907063,2.0313092358907063,0.0,1.0,1.0,110.0,0.0,0.0,,,,,
dynamic,1,1,12,2.7844522857666014,2.015072037378947,0.7693802881240844,1.9940088526407878,1.9940088526407878,0.0,1.0,1.0,120.0,0.0,0.0,,,,,
dynamic,1,1,13,2.786921609242757,1.9798783715566,0.8070432043075562,1.9616364860534667,1.9616364860534667,0.0,1.0,1.0,130.0,0.0,0.0,,,,,
dynamic,1,1,14,2.8118109067281085,1.94941059589386,0.862400328318278,1.9341678428649902,1.9341678428649902,0.0,1.0,1.0,140.0,0.0,0.0,,,,,
dynamic,1,1,15,2.8151618448893228,1.9238624747594197,0.8912993383407593,1.9103787803649903,1.9103787803649903,0.0,1.0,1.0,150.0,0.0,0.0,,,,,
dynamic,1,1,16,2.8654863770802814,1.901863570213318,0.9636228322982788,1.890855801900228,1.890855801900228,0.0,1.0,1.0,160.0,0.0,0.0,,,,,
dynamic,1,1,17,2.95424427986145,1.8831965351104736,1.0710478019714356,1.8733426602681478,1.8733426602681478,0.0,1.0,1.0,170.0,0.0,0.0,,,,,
dynamic,1,1,18,3.103170337677002,1.8669335397084554,1.2362368408838909,1.8587570826212565,1.8587570826212565,0.0,1.0,1.0,180.0,0.0,0.0,,,,,
dynamic,1,1,19,3.2782258224487304,1.8531877740224203,1.4250380531946818,1.846223684946696,1.846223684946696,0.0,1.0,1.0,190.0,0.0,0.0,,,,,
dynamic,1,1,20,3.4454550711313883,1.8416097418467203,1.6038453674316406,1.835453421274821,1.835453421274821,0.0,1.0,1.0,200.0,0.0,0.0,,,,,
dynamic,1,1,21,3.5672117360432942,1.831881383260091,1.7353303782145182,1.8261100323994954,1.8261100323994954,0.0,1.0,1.0,210.0,201.0,1.0,13.12119197845459,36.83106231689453,62.807491302490234,198.51968383789062,162.0
dynamic,1,1,22,3.6251493072509766,1.8227472925186157,1.8024020449320475,1.8179356447855632,1.8179356447855632,0.0,1.0,1.0,220.0,201.0,1.0,13.12119197845459,36.83106231689453,62.807491302490234,198.51968383789062,162.0
dynamic,1,1,23,3.6439172999064127,1.814779553413391,1.8291377417246502,1.8104064877827961,1.8104064877827961,0.0,1.0,1.0,230.0,201.0,1.0,13.12119197845459,36.83106231689453,62.807491302490234,198.51968383789062,162.0
dynamic,1,1,24,3.65462168375651,1.8074783515930175,1.8471433401107789,1.803595911661784,1.803595911661784,0.0,1.0,1.0,240.0,201.0,1.0,13.12119197845459,36.83106231689453,62.807491302490234,198.51968383789062,162.0
dynamic,1,1,25,3.6516762415568036,1.800792048772176,1.8508841927846273,1.7970008913675943,1.7970008913675943,0.0,1.0,1.0,250.0,201.0,1.0,13.12119197845459,36.83106231689453,62.807491302490234,198.51968383789062,162.0
dynamic,1,1,26,3.6522760073343914,1.7943951845169068,1.8578808180491129,1.7909330368041991,1.7909330368041991,0.0,1.0,1.0,260.0,201.0,1.0,13.12119197845459,36.83106231689453,62.807491302490234,198.51968383789062,162.0
dynamic,1,1,27,3.678112589518229,1.7886617581049602,1.889450823465983,1.785440050760905,1.785440050760905,0.0,1.0,1.0,270.0,201.0,1.0,13.12119197845459,36.83106231689453,62.807491302490234,198.51968383789062,162.0
dynamic,1,1,28,3.691146926879883,1.7833327913284303,1.9078141530354817,1.7805097452799479,1.7805097452799479,0.0,1.0,1.0,280.0,201.0,1.0,13.12119197845459,36.83106231689453,62.807491302490234,198.51968383789062,162.0
dynamic,1,1,29,3.6786546262105304,1.778804357846578,1.899850247701009,1.775881315867106,1.775881315867106,0.0,1.0,1.0,290.0,201.0,1.0,13.12119197845459,36.83106231689453,62.807491302490234,198.51968383789062,162.0
dynamic,1,1,30,3.6685250027974448,1.7742128769556682,1.8943120924631756,1.7717484219868977,1.7717484219868977,0.0,1.0,1.0,300.0,201.0,1.0,13.12119197845459,36.83106231689453,62.807491302490234,198.51968383789062,162.0
dynamic,1,1,31,4.077882385253906,2.576784054438273,1.5010984071095785,2.528302577336629,2.528302577336629,0.0,2.0,2.0,310.0,301.0,0.0,15.86831283569336,51.59462356567383,71.86688232421875,172.99258422851562,208.0
dynamic,1,1,32,3.577083797454834,2.4964290459950766,1.0806547808647156,2.4224695841471355,2.4224695841471355,0.0,2.0,2.0,320.0,301.0,0.0,15.86831283569336,51.59462356567383,71.86688232421875,172.99258422851562,208.0
dynamic,1,1,33,2.9535130564371745,2.3351786518096924,0.6183344221115112,2.245043134689331,2.245043134689331,0.0,2.0,2.0,330.0,301.0,0.0,15.86831283569336,51.59462356567383,71.86688232421875,172.99258422851562,208.0
dynamic,1,1,34,2.5465180587768557,2.230704991022746,0.31581308325131735,2.1138363711039223,2.1138363711039223,0.0,2.0,2.0,340.0,301.0,0.0,15.86831283569336,51.59462356567383,71.86688232421875,172.99258422851562,208.0
dynamic,1,1,35,2.4055663935343423,2.1872316710154216,0.21833472967147827,2.1287999979654946,2.1287999979654946,0.0,2.0,2.0,350.0,301.0,0.0,15.86831283569336,51.59462356567383,71.86688232421875,172.99258422851562,208.0
dynamic,1,1,36,2.3924123732248943,2.1525210412343343,0.23989131490389506,1.930764185587565,1.930764185587565,0.0,2.0,2.0,360.0,301.0,0.0,15.86831283569336,51.59462356567383,71.86688232421875,172.99258422851562,208.0
dynamic,1,1,37,2.280979226430257,1.9801480960845947,0.30083113034566245,1.833543430964152,1.833543430964152,0.0,2.0,2.0,370.0,301.0,0.0,15.86831283569336,51.59462356567383,71.86688232421875,172.99258422851562,208.0
dynamic,1,1,38,2.112569408416748,1.8242554664611816,0.288313946723938,1.712010825475057,1.712010825475057,0.0,2.0,2.0,380.0,301.0,0.0,15.86831283569336,51.59462356567383,71.86688232421875,172.99258422851562,208.0
dynamic,1,1,39,2.015082988739014,1.760635132789612,0.25444783727327985,1.6231886609395345,1.6231886609395345,0.0,2.0,2.0,390.0,301.0,0.0,15.86831283569336,51.59462356567383,71.86688232421875,172.99258422851562,208.0
dynamic,1,1,40,1.8262324237823486,1.599998909632365,0.22623352805773417,1.5024857457478842,1.5024857457478842,0.0,2.0,2.0,400.0,301.0,0.0,15.86831283569336,51.59462356567383,71.86688232421875,172.99258422851562,208.0
dynamic,1,1,41,1.695707581837972,1.4975687456130982,0.1981388376156489,1.4303222688039143,1.4303222688039143,0.0,2.0,2.0,410.0,401.0,1.0,1.6176223754882812,4.624938011169434,7.5092034339904785,16.75348663330078,78.0
dynamic,1,1,42,1.6047425651550293,1.4277260828018188,0.17701648811499276,1.3656338119506837,1.3656338119506837,0.0,2.0,2.0,420.0,401.0,1.0,1.6176223754882812,4.624938011169434,7.5092034339904785,16.75348663330078,78.0
dynamic,1,1,43,1.5108858680725097,1.3436416705449423,0.1672442134221395,1.3024587122599285,1.3024587122599285,0.0,2.0,2.0,430.0,401.0,1.0,1.6176223754882812,4.624938011169434,7.5092034339904785,16.75348663330078,78.0
dynamic,1,1,44,1.4538199011484783,1.2907226785024006,0.1630972202618917,1.2515073776245118,1.2515073776245118,0.0,2.0,2.0,440.0,401.0,1.0,1.6176223754882812,4.624938011169434,7.5092034339904785,16.75348663330078,78.0
dynamic,1,1,45,1.4322125991185506,1.258403255144755,0.17380933423837025,1.2167753187815349,1.2167753187815349,0.0,2.0,2.0,450.0,401.0,1.0,1.6176223754882812,4.624938011169434,7.5092034339904785,16.75348663330078,78.0
dynamic,1,1,46,1.3977466694513956,1.2530692625045776,0.14467741509278614,1.1891165288289387,1.1891165288289387,0.0,2.0,2.0,460.0,401.0,1.0,1.6176223754882812,4.624938011169434,7.5092034339904785,16.75348663330078,78.0
dynamic,1,1,47,1.3298012940088908,1.22665855884552,0.10314275403817495,1.1839819939931233,1.1839819939931233,0.0,2.0,2.0,470.0,401.0,1.0,1.6176223754882812,4.624938011169434,7.5092034339904785,16.75348663330078,78.0
dynamic,1,1,48,1.3107988373438517,1.2402769088745118,0.07052194158236186,1.1747127723693849,1.1747127723693849,0.0,2.0,2.0,480.0,401.0,1.0,1.6176223754882812,4.624938011169434,7.5092034339904785,16.75348663330078,78.0
dynamic,1,1,49,1.269222011566162,1.2116682799657186,0.05755373348792394,1.1813846810658772,1.1813846810658772,0.0,2.0,2.0,490.0,401.0,1.0,1.6176223754882812,4.624938011169434,7.5092034339904785,16.75348663330078,78.0
dynamic,1,1,50,1.2528106594085693,1.2009317143758138,0.05187896271546682,1.1727809206644695,1.1727809206644695,0.0,2.0,2.0,500.0,401.0,1.0,1.6176223754882812,4.624938011169434,7.5092034339904785,16.75348663330078,78.0
dynamic,1,1,51,1.238076753616333,1.1929120635986328,0.04516468053062757,1.1298684406280517,1.1298684406280517,0.0,2.0,2.0,510.0,501.0,0.0,0.3480413258075714,0.6565237045288086,0.8149076700210571,2.1803300380706787,6.0
dynamic,1,1,52,1.205354167620341,1.1632100947697956,0.04214407910903295,1.100032714207967,1.100032714207967,0.0,2.0,2.0,520.0,501.0,0.0,0.3480413258075714,0.6565237045288086,0.8149076700210571,2.1803300380706787,6.0
dynamic,1,1,53,1.1894439363479614,1.1404790425300597,0.04896490141749382,1.0896133629480997,1.0896133629480997,0.0,2.0,2.0,530.0,501.0,0.0,0.3480413258075714,0.6565237045288086,0.8149076700210571,2.1803300380706787,6.0
dynamic,1,1,54,1.209863249460856,1.147636456489563,0.06222678472598394,1.0697629324595133,1.0697629324595133,0.0,2.0,2.0,540.0,501.0,0.0,0.3480413258075714,0.6565237045288086,0.8149076700210571,2.1803300380706787,6.0
dynamic,1,1,55,1.1102700487772623,1.0449438627560934,0.06532616833845774,1.024378539721171,1.024378539721171,0.0,2.0,2.0,550.0,501.0,0.0,0.3480413258075714,0.6565237045288086,0.8149076700210571,2.1803300380706787,6.0
dynamic,1,1,56,1.1030311075846355,1.0256413412094116,0.07738975137472152,1.0186373504002888,1.0186373504002888,0.0,2.0,2.0,560.0,501.0,0.0,0.3480413258075714,0.6565237045288086,0.8149076700210571,2.1803300380706787,6.0
