canonical_index,family_index,family,size,object_code,assigned_squared_distance,latent_0,latent_1
0,0,Sphere,1,2,0.5450782775878906,-0.5189028382301331,2.083552360534668
1,0,Sphere,2,2,1.099080204963684,-0.8791617751121521,2.197209358215332
2,0,Sphere,3,2,1.7858260869979858,-1.185233235359192,2.348996162414551
3,0,Sphere,4,2,1.93867027759552,-1.2315235137939453,2.5662729740142822
4,0,Sphere,5,2,2.1321163177490234,-1.2230342626571655,2.89139986038208
5,0,Sphere,6,2,0.9740896821022034,-0.8319226503372192,2.491853713989258
6,0,Sphere,7,2,1.793670654296875,-1.1567431688308716,2.6874053478240967
7,0,Sphere,8,2,2.23046612739563,-1.3305678367614746,2.588937520980835
8,0,Sphere,9,2,1.8200302124023438,-1.191961407661438,2.5307912826538086
9,0,Sphere,10,2,2.3077917098999023,-1.359789252281189,2.560880184173584
10,1,Cube,1,1,0.22384214401245117,-1.9262691736221313,0.7994105815887451
11,1,Cube,2,1,0.1271190643310547,-1.9595245122909546,0.5227614641189575
12,1,Cube,3,1,0.0026540756225585938,-2.2654616832733154,0.5412883758544922
13,1,Cube,4,1,0.21769189834594727,-2.7731997966766357,0.43823814392089844
14,1,Cube,5,1,0.14542438089847565,-2.6849570274353027,0.43484753370285034
15,1,Cube,6,1,0.4192380905151367,-2.864710807800293,0.1874392330646515
16,1,Cube,7,1,0.4509162902832031,-2.922900438308716,0.24381524324417114
17,1,Cube,8,1,0.37952664494514465,-2.7625012397766113,0.10669996589422226
18,1,Cube,9,1,0.9700669646263123,-2.992367744445801,-0.18480387330055237
19,1,Cube,10,1,1.205297589302063,-3.1748156547546387,-0.15274615585803986
20,2,V. cylinder,1,1,0.33900216221809387,-1.8364170789718628,0.8613252639770508
21,2,V. cylinder,2,1,0.4066910445690155,-1.7594572305679321,0.8425536751747131
22,2,V. cylinder,3,1,0.004118919372558594,-2.274928331375122,0.580464780330658
23,2,V. cylinder,4,1,0.014775276184082031,-2.272498369216919,0.6446348428726196
24,2,V. cylinder,5,1,0.05234718322753906,-2.0951292514801025,0.5909473299980164
25,2,V. cylinder,6,1,0.14354467391967773,-2.0033888816833496,0.745225191116333
26,2,V. cylinder,7,1,0.10860490798950195,-1.9878562688827515,0.5619473457336426
27,2,V. cylinder,8,1,0.09802484512329102,-2.0529868602752686,0.7010233998298645
28,2,V. cylinder,9,1,0.16815613210201263,-1.9118412733078003,0.4615424871444702
29,2,V. cylinder,10,1,0.25675198435783386,-1.809863805770874,0.5559113621711731
30,3,H. cylinder,1,0,2.8970115184783936,1.0932148694992065,0.8281480669975281
31,3,H. cylinder,2,0,3.4544498920440674,1.892345905303955,0.9035158157348633
32,3,H. cylinder,3,2,4.516024112701416,2.1473374366760254,1.6688024997711182
33,3,H. cylinder,4,2,3.7861735820770264,2.092149257659912,2.271141767501831
34,3,H. cylinder,5,2,1.889798641204834,1.4604296684265137,1.9789775609970093
35,3,H. cylinder,6,2,3.6376349925994873,2.056574583053589,2.456940174102783
36,3,H. cylinder,7,2,5.333983898162842,2.4184963703155518,2.8304762840270996
37,3,H. cylinder,8,2,5.661613464355469,2.4585037231445312,2.973175048828125
38,3,H. cylinder,9,2,5.934024333953857,2.53680157661438,2.883924722671509
39,3,H. cylinder,10,2,0.2924318015575409,0.5725960731506348,2.7331695556640625
40,4,Cup,1,0,0.009283660911023617,1.3081032037734985,-0.9567995071411133
41,4,Cup,2,0,0.25160887837409973,0.8184840679168701,-0.7458085417747498
42,4,Cup,3,0,0.09254313260316849,1.3926786184310913,-1.1522960662841797
43,4,Cup,4,0,0.09747766703367233,1.195236086845398,-1.1520534753799438
44,4,Cup,5,0,0.24681329727172852,1.4574559926986694,-1.3338700532913208
45,4,Cup,6,0,0.009997962974011898,1.3825610876083374,-0.925726056098938
46,4,Cup,7,0,0.056293848901987076,1.5290793180465698,-0.9434705376625061
47,4,Cup,8,0,0.22322571277618408,1.7526055574417114,-0.7039512395858765
48,4,Cup,9,0,0.13257692754268646,1.6674144268035889,-0.9108848571777344
49,4,Cup,10,0,0.18637382984161377,1.618489146232605,-0.5617405772209167
