run,ok,elapsed_seconds,first_symbolic_action,first_physical_action,physical_plan,representative_branch_probability,representative_goal_reached,symbolic_action_count,physical_action_count,error
47,True,0.8975768350064754,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
48,True,0.865601561992662,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
49,True,0.8622406159993261,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
50,True,0.8702709990029689,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
51,True,0.8415308380208444,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
52,True,0.8767856779741123,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
53,True,0.8813541610143147,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
54,True,0.8912522369937506,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
55,True,0.8541868310130667,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
56,True,0.8800529159780126,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
57,True,0.8646182630036492,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
58,True,0.8976357920037117,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
59,True,0.8991629600059241,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
60,True,0.8732018980081193,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
61,True,0.8758854479820002,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
62,True,0.8711793610127643,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
63,True,0.8827633949986193,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
64,True,0.8797013040166348,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
65,True,0.8845983940118458,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
66,True,0.8831945740093943,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
67,True,0.9072979289921932,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
68,True,0.8861097820044961,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
69,True,0.8797251859796233,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
70,True,0.8825051150051877,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
71,True,0.8861155360064004,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
72,True,0.8795234900026117,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
73,True,0.8903560159960762,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
74,True,0.8974116150056943,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
75,True,0.8775480229815003,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
76,True,0.9142039220023435,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
77,True,0.8903797889943235,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
78,True,0.8676039170240983,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
79,True,0.8736840180063155,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
80,True,0.8565527099999599,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
81,True,0.8823473379889037,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
82,True,0.889764554973226,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
83,True,0.860172677988885,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
84,True,0.8738910350075457,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
85,True,0.8638203199952841,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
86,True,0.8826404309947975,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
87,True,0.8695284099958371,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
88,True,0.8917794869921636,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
89,True,0.8512231450004037,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
90,True,0.8747239240037743,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
91,True,0.847657751000952,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
92,True,0.8681237529963255,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
93,True,0.8526674600143451,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
94,True,0.8892482140217908,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
95,True,0.8785611909988802,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
96,True,0.876806204993045,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
97,True,0.8685583950136788,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
98,True,0.870756504999008,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
99,True,0.8819667419884354,makebase O4,O2 on O4,O2 on O4 | O1 on O2,0.9680021446410001,True,9,2,
