canonical_index,family_index,family,size,object_code,assigned_squared_distance,latent_0,latent_1
0,0,Sphere,1,0,0.1379479169845581,-0.31190943717956543,0.3748394548892975
1,0,Sphere,2,0,0.15824222564697266,-0.288559228181839,0.36221885681152344
2,0,Sphere,3,0,0.19023267924785614,-0.8351372480392456,0.11538887768983841
3,0,Sphere,4,0,0.13148987293243408,-0.3981724679470062,0.2588801085948944
4,0,Sphere,5,0,0.04007691144943237,-0.47745567560195923,0.6027669906616211
5,0,Sphere,6,0,0.246498242020607,-0.34451451897621155,0.8994849324226379
6,0,Sphere,7,0,0.029704749584197998,-0.5992686152458191,0.6758606433868408
7,0,Sphere,8,0,0.5683718323707581,-0.9726963639259338,1.1977193355560303
8,0,Sphere,9,0,0.6938513517379761,-1.1547380685806274,1.180881381034851
9,0,Sphere,10,0,1.2090301513671875,-1.4269084930419922,1.2978907823562622
10,1,Cube,1,2,0.009517908096313477,-2.0647482872009277,-1.296250820159912
11,1,Cube,2,2,0.08727788180112839,-1.9075205326080322,-1.48215651512146
12,1,Cube,3,2,0.020124198868870735,-2.017245054244995,-1.3066810369491577
13,1,Cube,4,2,0.05958414450287819,-2.312981605529785,-1.5137938261032104
14,1,Cube,5,2,0.04624795541167259,-2.1586694717407227,-1.5403634309768677
15,1,Cube,6,2,0.08085918426513672,-1.9208248853683472,-1.4823673963546753
16,1,Cube,7,2,0.052668094635009766,-2.161349058151245,-1.55478036403656
17,1,Cube,8,2,0.044195178896188736,-2.1458685398101807,-1.5351943969726562
18,1,Cube,9,2,0.060724738985300064,-2.1529312133789062,-1.5716859102249146
19,1,Cube,10,2,0.06694508343935013,-2.1855435371398926,-1.5825649499893188
20,2,V. cylinder,1,2,0.25516268610954285,-1.9753665924072266,-0.8542987704277039
21,2,V. cylinder,2,2,0.008065938949584961,-2.20357608795166,-1.2479990720748901
22,2,V. cylinder,3,2,0.05885934829711914,-2.3634772300720215,-1.1965218782424927
23,2,V. cylinder,4,2,0.24564312398433685,-2.5563132762908936,-1.030540108680725
24,2,V. cylinder,5,2,0.02642679028213024,-2.317836046218872,-1.2963439226150513
25,2,V. cylinder,6,2,0.008036613464355469,-2.2260751724243164,-1.2671271562576294
26,2,V. cylinder,7,2,0.008426427841186523,-2.245413064956665,-1.3529366254806519
27,2,V. cylinder,8,2,0.05077362060546875,-2.0870025157928467,-1.5392054319381714
28,2,V. cylinder,9,2,0.21077394485473633,-1.7797231674194336,-1.5856482982635498
29,2,V. cylinder,10,2,0.8175753951072693,-1.465977430343628,-1.907422661781311
30,3,H. cylinder,1,3,0.4953986704349518,0.8270870447158813,-0.5676920413970947
31,3,H. cylinder,2,3,0.589921772480011,0.8975915312767029,-0.5635520815849304
32,3,H. cylinder,3,3,0.6860328316688538,1.0040037631988525,-0.3319981098175049
33,3,H. cylinder,4,3,0.22153536975383759,0.5456855297088623,-0.0076233381405472755
34,3,H. cylinder,5,3,0.5704111456871033,-0.5365182757377625,-0.5488094687461853
35,3,H. cylinder,6,3,0.10895705968141556,-0.14899009466171265,-0.3550545871257782
36,3,H. cylinder,7,3,0.10042314231395721,0.12029066681861877,0.012475880794227123
37,3,H. cylinder,8,3,0.44634032249450684,0.3396867513656616,0.348400741815567
38,3,H. cylinder,9,3,0.015829967334866524,0.1685866117477417,-0.17384207248687744
39,3,H. cylinder,10,3,1.4167147874832153,-0.9120120406150818,-0.7812178730964661
40,4,Cup,1,1,0.09765386581420898,3.025287389755249,0.2275063395500183
41,4,Cup,2,1,0.09507560729980469,3.1016252040863037,0.39391690492630005
42,4,Cup,3,1,0.04749584570527077,3.0146312713623047,0.43227556347846985
43,4,Cup,4,1,0.3770475685596466,3.255474805831909,0.8490665555000305
44,4,Cup,5,1,0.3010706901550293,3.067964792251587,0.9177981019020081
45,4,Cup,6,1,0.10736513137817383,2.9671921730041504,0.7206642031669617
46,4,Cup,7,1,0.00266265869140625,2.8143699169158936,0.3922227919101715
47,4,Cup,8,1,0.11083841323852539,3.116560220718384,0.5336484313011169
48,4,Cup,9,1,0.05173158273100853,3.022153615951538,0.4095383584499359
49,4,Cup,10,1,0.4667377173900604,3.329718828201294,0.013202580623328686
