model,seed,level,epoch,train_total,train_effect,train_vq,eval_total,eval_effect,eval_vq,active_codes,ema_used_codes,step_counter,last_check_step,surprise_streak,distance_mean,distance_p90,distance_p95,distance_max,surprise_support
dynamic,2,1,1,4.477323112487793,4.462576128641764,0.014746909042199453,4.382632876237233,4.382632876237233,0.0,1.0,1.0,10.0,0.0,0.0,,,,,
dynamic,2,1,2,4.351844361623129,4.325747305552165,0.026097043802340826,4.245545391241709,4.245545391241709,0.0,1.0,1.0,20.0,0.0,0.0,,,,,
dynamic,2,1,3,4.24430996576945,4.190402361551921,0.05390760531028112,4.113588440418243,4.113588440418243,0.0,1.0,1.0,30.0,0.0,0.0,,,,,
dynamic,2,1,4,4.127669455210368,4.059452851613362,0.0682166083653768,3.9868501885732015,3.9868501885732015,0.0,1.0,1.0,40.0,0.0,0.0,,,,,
dynamic,2,1,5,4.017785339355469,3.9360286649068197,0.08175661722819011,3.8674188526471456,3.8674188526471456,0.0,1.0,1.0,50.0,0.0,0.0,,,,,
dynamic,2,1,6,3.9290983295440673,3.820129311879476,0.1089690022667249,3.755028972625732,3.755028972625732,0.0,1.0,1.0,60.0,0.0,0.0,,,,,
dynamic,2,1,7,3.8541394488016762,3.7104444313049316,0.1436949650446574,3.6527248207728067,3.6527248207728067,0.0,1.0,1.0,70.0,0.0,0.0,,,,,
dynamic,2,1,8,3.807978852589925,3.6102589893341066,0.19771985868612926,3.5538331278165183,3.5538331278165183,0.0,1.0,1.0,80.0,0.0,0.0,,,,,
dynamic,2,1,9,3.7675679524739585,3.5143992932637533,0.2531686317920685,3.459018939336141,3.459018939336141,0.0,1.0,1.0,90.0,0.0,0.0,,,,,
dynamic,2,1,10,3.724648993810018,3.422209135691325,0.30243985533714296,3.367984250386556,3.367984250386556,0.0,1.0,1.0,100.0,0.0,0.0,,,,,
dynamic,2,1,11,3.6696168041229247,3.330761184692383,0.3388555721441905,3.283320436477661,3.283320436477661,0.0,1.0,1.0,110.0,0.0,0.0,,,,,
dynamic,2,1,12,3.6262089093526204,3.2471204535166422,0.3790884451071421,3.200517725944519,3.200517725944519,0.0,1.0,1.0,120.0,0.0,0.0,,,,,
dynamic,2,1,13,3.5668808142344157,3.1676308345794677,0.39924996892611186,3.1195772314071655,3.1195772314071655,0.0,1.0,1.0,130.0,0.0,0.0,,,,,
dynamic,2,1,14,3.5060249010721845,3.0893244393666586,0.4167005133628845,3.0477519925435383,3.0477519925435383,0.0,1.0,1.0,140.0,0.0,0.0,,,,,
dynamic,2,1,15,3.4053623708089193,3.0187503242492677,0.3866120564937592,2.978023648262024,2.978023648262024,0.0,1.0,1.0,150.0,0.0,0.0,,,,,
dynamic,2,1,16,3.321957066853841,2.9505948956807453,0.37136218309402463,2.910787108739217,2.910787108739217,0.0,1.0,1.0,160.0,0.0,0.0,,,,,
dynamic,2,1,17,3.25303014755249,2.884074150721232,0.36895599087079367,2.849469895362854,2.849469895362854,0.0,1.0,1.0,170.0,0.0,0.0,,,,,
dynamic,2,1,18,3.139248399734497,2.824804490407308,0.3144439208507538,2.7915610122680663,2.7915610122680663,0.0,1.0,1.0,180.0,0.0,0.0,,,,,
dynamic,2,1,19,3.0289451694488525,2.768662627538045,0.26028252065181734,2.7379192113876343,2.7379192113876343,0.0,1.0,1.0,190.0,0.0,0.0,,,,,
dynamic,2,1,20,2.934837586085002,2.7168461163838704,0.21799142857392628,2.6854505252838137,2.6854505252838137,0.0,1.0,1.0,200.0,0.0,0.0,,,,,
dynamic,2,1,21,2.8633385117848715,2.664394540786743,0.1989439688126246,2.636568004290263,2.636568004290263,0.0,1.0,1.0,210.0,201.0,1.0,1.7069735527038574,4.201902389526367,7.111607074737549,19.135696411132812,106.0
dynamic,2,1,22,2.7976153659820557,2.617532745997111,0.1800826491912206,2.5899568589528403,2.5899568589528403,0.0,1.0,1.0,220.0,201.0,1.0,1.7069735527038574,4.201902389526367,7.111607074737549,19.135696411132812,106.0
dynamic,2,1,23,2.7407064628601074,2.572020724614461,0.16868575910727182,2.5456097300847373,2.5456097300847373,0.0,1.0,1.0,230.0,201.0,1.0,1.7069735527038574,4.201902389526367,7.111607074737549,19.135696411132812,106.0
dynamic,2,1,24,2.6793973604838053,2.528265240987142,0.1511320956548055,2.5043123324712115,2.5043123324712115,0.0,1.0,1.0,240.0,201.0,1.0,1.7069735527038574,4.201902389526367,7.111607074737549,19.135696411132812,106.0
dynamic,2,1,25,2.637888018290202,2.487697769800822,0.15019026239713032,2.4645061397552492,2.4645061397552492,0.0,1.0,1.0,250.0,201.0,1.0,1.7069735527038574,4.201902389526367,7.111607074737549,19.135696411132812,106.0
dynamic,2,1,26,2.595206263860067,2.4482347106933595,0.14697156310081483,2.4257481145858764,2.4257481145858764,0.0,1.0,1.0,260.0,201.0,1.0,1.7069735527038574,4.201902389526367,7.111607074737549,19.135696411132812,106.0
dynamic,2,1,27,2.555713748931885,2.41007781346639,0.14563592533270517,2.3897266801198325,2.3897266801198325,0.0,1.0,1.0,270.0,201.0,1.0,1.7069735527038574,4.201902389526367,7.111607074737549,19.135696411132812,106.0
dynamic,2,1,28,2.4893586095174154,2.3751035928726196,0.1142550524075826,2.355280251502991,2.355280251502991,0.0,1.0,1.0,280.0,201.0,1.0,1.7069735527038574,4.201902389526367,7.111607074737549,19.135696411132812,106.0
dynamic,2,1,29,2.4640299383799236,2.3411156527201333,0.12291429917017618,2.322366280555725,2.322366280555725,0.0,1.0,1.0,290.0,201.0,1.0,1.7069735527038574,4.201902389526367,7.111607074737549,19.135696411132812,106.0
dynamic,2,1,30,2.4396262550354004,2.308964049021403,0.13066222627957663,2.2905223035812377,2.2905223035812377,0.0,1.0,1.0,300.0,201.0,1.0,1.7069735527038574,4.201902389526367,7.111607074737549,19.135696411132812,106.0
dynamic,2,1,31,2.4043884468078613,2.330556780497233,0.0738316602508227,2.265562440554301,2.265562440554301,0.0,2.0,2.0,310.0,301.0,0.0,1.0562562942504883,2.3393101692199707,3.0283870697021484,5.294261932373047,112.0
dynamic,2,1,32,2.353853492736816,2.256569199562073,0.09728431552648545,2.2296937402089436,2.2296937402089436,0.0,2.0,2.0,320.0,301.0,0.0,1.0562562942504883,2.3393101692199707,3.0283870697021484,5.294261932373047,112.0
dynamic,2,1,33,2.356519842147827,2.2038472016652424,0.15267263333002726,2.1812244129180907,2.1812244129180907,0.0,2.0,2.0,330.0,301.0,0.0,1.0562562942504883,2.3393101692199707,3.0283870697021484,5.294261932373047,112.0
dynamic,2,1,34,2.400453211466471,2.1532366275787354,0.247216637134552,2.122372496922811,2.122372496922811,0.0,2.0,2.0,340.0,301.0,0.0,1.0562562942504883,2.3393101692199707,3.0283870697021484,5.294261932373047,112.0
dynamic,2,1,35,2.4837334219614666,2.1223466618855795,0.3613867207368215,2.069005387624105,2.069005387624105,0.0,2.0,2.0,350.0,301.0,0.0,1.0562562942504883,2.3393101692199707,3.0283870697021484,5.294261932373047,112.0
dynamic,2,1,36,2.5170991675059002,2.0757049783070882,0.4413941423098246,2.059751723607381,2.059751723607381,0.0,2.0,2.0,360.0,301.0,0.0,1.0562562942504883,2.3393101692199707,3.0283870697021484,5.294261932373047,112.0
dynamic,2,1,37,2.5425439167022703,2.0271140925089517,0.5154298400878906,2.0066581535339356,2.0066581535339356,0.0,2.0,2.0,370.0,301.0,0.0,1.0562562942504883,2.3393101692199707,3.0283870697021484,5.294261932373047,112.0
dynamic,2,1,38,2.579046891530355,1.9549733098347981,0.6240735832850138,1.914919851620992,1.914919851620992,0.0,2.0,2.0,380.0,301.0,0.0,1.0562562942504883,2.3393101692199707,3.0283870697021484,5.294261932373047,112.0
dynamic,2,1,39,2.5646917152404787,1.894895175298055,0.6697965606053671,1.8247693300247192,1.8247693300247192,0.0,2.0,2.0,390.0,301.0,0.0,1.0562562942504883,2.3393101692199707,3.0283870697021484,5.294261932373047,112.0
