model,seed,level,epoch,train_total,train_effect,train_vq,eval_total,eval_effect,eval_vq,active_codes,ema_used_codes,occupancy_min,occupancy_max,occupancy_perplexity,step_counter,last_check_step,last_maintenance_step,last_structure_step,surprise_streak,growth_count,prune_count,merge_count,distance_mean,distance_p90,distance_p95,distance_max,surprise_support
dynamic_prune,3,1,23,3.1351838366190594,2.278321695327759,0.8568621285756429,2.2545460510253905,2.2545460510253905,0.0,1.0,1.0,1.0,1.0,1.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
dynamic_prune,3,1,24,3.2979497973124188,2.2371100044250487,1.0608397912979126,2.2120489851633707,2.2120489851633707,0.0,1.0,1.0,1.0,1.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
dynamic_prune,3,1,25,3.3985240014394122,2.1945191637674966,1.204004824956258,2.173771858215332,2.173771858215332,0.0,1.0,1.0,1.0,1.0,1.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
dynamic_prune,3,1,26,3.3859466234842936,2.158073342641195,1.227873272895813,2.1368670018513996,2.1368670018513996,0.0,1.0,1.0,1.0,1.0,1.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
dynamic_prune,3,1,27,3.40733962059021,2.1226728026072186,1.284666830698649,2.1035093148549397,2.1035093148549397,0.0,1.0,1.0,1.0,1.0,1.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
dynamic_prune,3,1,28,3.5191628487904865,2.0903537940979002,1.4288090674082439,2.0722900263468422,2.0722900263468422,0.0,1.0,1.0,1.0,1.0,1.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
dynamic_prune,3,1,29,3.638946272532145,2.059858544667562,1.5790877914428711,2.0430452473958334,2.0430452473958334,0.0,1.0,1.0,1.0,1.0,1.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
dynamic_prune,3,1,30,3.7060380681355793,2.0314568201700847,1.6745812352498373,2.0161795139312746,2.0161795139312746,0.0,1.0,1.0,1.0,1.0,1.0,300.0,300.0,0.0,0.0,1.0,0.0,0.0,0.0,13.937179565429688,45.791744232177734,57.227317810058594,138.3466339111328,86.0
dynamic_prune,3,1,31,3.8037427616119386,2.005521593093872,1.7982212066650392,1.991304718653361,1.991304718653361,0.0,1.0,1.0,1.0,1.0,1.0,310.0,300.0,0.0,0.0,1.0,0.0,0.0,0.0,13.937179565429688,45.791744232177734,57.227317810058594,138.3466339111328,86.0
dynamic_prune,3,1,32,3.8625453249613444,1.981436217625936,1.8811091121037802,1.9681794452667236,1.9681794452667236,0.0,1.0,1.0,1.0,1.0,1.0,320.0,300.0,0.0,0.0,1.0,0.0,0.0,0.0,13.937179565429688,45.791744232177734,57.227317810058594,138.3466339111328,86.0
dynamic_prune,3,1,33,3.969613653818766,1.9592722908655802,2.010341329574585,1.9464809862772623,1.9464809862772623,0.0,1.0,1.0,1.0,1.0,1.0,330.0,300.0,0.0,0.0,1.0,0.0,0.0,0.0,13.937179565429688,45.791744232177734,57.227317810058594,138.3466339111328,86.0
dynamic_prune,3,1,34,4.004876289367676,1.9379432662328084,2.0669330183664956,1.9267394510904947,1.9267394510904947,0.0,1.0,1.0,1.0,1.0,1.0,340.0,300.0,0.0,0.0,1.0,0.0,0.0,0.0,13.937179565429688,45.791744232177734,57.227317810058594,138.3466339111328,86.0
dynamic_prune,3,1,35,4.001528622309367,1.9193650976816814,2.0821635500590006,1.9078959465026855,1.9078959465026855,0.0,1.0,1.0,1.0,1.0,1.0,350.0,300.0,0.0,0.0,1.0,0.0,0.0,0.0,13.937179565429688,45.791744232177734,57.227317810058594,138.3466339111328,86.0
dynamic_prune,3,1,36,4.087486267089844,1.9007739798227945,2.1867122650146484,1.8913051795959472,1.8913051795959472,0.0,1.0,1.0,1.0,1.0,1.0,360.0,300.0,0.0,0.0,1.0,0.0,0.0,0.0,13.937179565429688,45.791744232177734,57.227317810058594,138.3466339111328,86.0
dynamic_prune,3,1,37,4.19058656056722,1.88421324412028,2.3063733037312826,1.8761618200937906,1.8761618200937906,0.0,1.0,1.0,1.0,1.0,1.0,370.0,300.0,0.0,0.0,1.0,0.0,0.0,0.0,13.937179565429688,45.791744232177734,57.227317810058594,138.3466339111328,86.0
dynamic_prune,3,1,38,4.275195140838623,1.8700395822525024,2.405155553817749,1.8618756834665935,1.8618756834665935,0.0,1.0,1.0,1.0,1.0,1.0,380.0,300.0,0.0,0.0,1.0,0.0,0.0,0.0,13.937179565429688,45.791744232177734,57.227317810058594,138.3466339111328,86.0
dynamic_prune,3,1,39,4.347214736938477,1.8563063430786133,2.4909083811442057,1.8490189933776855,1.8490189933776855,0.0,1.0,1.0,1.0,1.0,1.0,390.0,300.0,0.0,0.0,1.0,0.0,0.0,0.0,13.937179565429688,45.791744232177734,57.227317810058594,138.3466339111328,86.0
dynamic_prune,3,1,40,4.419440676371257,1.8783103879292806,2.541130329767863,2.876945063273112,2.876945063273112,0.0,2.0,2.0,0.28377076983451843,0.716229259967804,1.8157151937484741,400.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,41,5.062488174438476,2.9676065826416016,2.094881556828817,3.066280886332194,3.066280886332194,0.0,2.0,2.0,0.3172208368778229,0.6827791929244995,1.867791771888733,410.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,42,4.582891864776611,2.906557725270589,1.676334088643392,2.8568788878122966,2.8568788878122966,0.0,2.0,2.0,0.3471382260322571,0.6528617739677429,1.9072397947311401,420.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,43,3.7545848751068114,2.6074170939127606,1.147167842388153,2.443960892359416,2.443960892359416,0.0,2.0,2.0,0.37437692284584045,0.6256230473518372,1.9372010231018066,430.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,44,2.9862673886617026,2.284105135599772,0.70216228723526,2.094409383138021,2.094409383138021,0.0,2.0,2.0,0.3959217965602875,0.6040781736373901,1.9568252563476562,440.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,45,2.551578976313273,2.074246335029602,0.47733269453048705,1.885361671447754,1.885361671447754,0.0,2.0,2.0,0.41027939319610596,0.5897206664085388,1.9678863286972046,450.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,46,2.3680264854431154,1.9457643540700276,0.42226215402285255,1.718033431371053,1.718033431371053,0.0,2.0,2.0,0.4246464669704437,0.5753535628318787,1.977329969406128,460.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,47,2.181346950531006,1.7401714690526326,0.4411754790941874,1.5333867804209391,1.5333867804209391,0.0,2.0,2.0,0.44635897874832153,0.5536409616470337,1.9885015487670898,470.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,48,1.9771706295013427,1.5657249561945596,0.4114457106590271,1.4221644067764283,1.4221644067764283,0.0,2.0,2.0,0.46921759843826294,0.5307824015617371,1.9962109327316284,480.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,49,1.8402784792582194,1.4984719594319662,0.34180651982625326,1.3493256616592406,1.3493256616592406,0.0,2.0,2.0,0.49024340510368347,0.5097566246986389,1.9996191263198853,490.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,50,1.6840941651662191,1.4132592662175496,0.27083489815394085,1.294114654858907,1.294114654858907,0.0,2.0,2.0,0.48992276191711426,0.5100772976875305,1.999593734741211,500.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,51,1.6877856222788492,1.4980010652542115,0.18978455722332,1.245526703198751,1.245526703198751,0.0,2.0,2.0,0.4770463705062866,0.5229535698890686,1.99789297580719,510.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,52,2.1210599994659423,1.9860057512919107,0.1350542398293813,1.4592870140075684,1.4592870140075684,0.0,2.0,2.0,0.48454540967941284,0.5154545903205872,1.99904465675354,520.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,53,2.426268590291341,2.172179689407349,0.2540889048576355,1.8157918389638266,1.8157918389638266,0.0,2.0,2.0,0.4975852072238922,0.5024147629737854,1.999976634979248,530.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,54,2.656155926386515,2.179795336723328,0.47636057615280153,2.0327267519632977,2.0327267519632977,0.0,2.0,2.0,0.48819801211357117,0.5118020176887512,1.9994429349899292,540.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,55,2.833679501215617,2.1133689371744793,0.7203105235099793,2.0061871242523193,2.0061871242523193,0.0,2.0,2.0,0.4717729985713959,0.5282269716262817,1.9968137741088867,550.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,56,2.947841583887736,2.000928061803182,0.9469135411580404,1.924718418121338,1.924718418121338,0.0,2.0,2.0,0.4567277431488037,0.5432722568511963,1.9925146102905273,560.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,57,3.056012331644694,1.921305243174235,1.1347070837020874,1.8778155199686686,1.8778155199686686,0.0,2.0,2.0,0.44279810786247253,0.5572018623352051,1.9869259595870972,570.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,58,3.3159841283162437,1.982765000661214,1.3332191228866577,2.003199005126953,2.003199005126953,0.0,2.0,2.0,0.43060189485549927,0.5693981647491455,1.9807661771774292,580.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,59,3.5472483603159586,2.1230530675252277,1.4241953055063883,2.1137425676981607,2.1137425676981607,0.0,2.0,2.0,0.4235895574092865,0.5764104127883911,1.9766910076141357,590.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,60,3.460559129714966,2.1061556784311932,1.3544034639994302,2.0795906321207682,2.0795906321207682,0.0,2.0,2.0,0.4171604812145233,0.5828395485877991,1.9726126194000244,600.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,61,3.252566693623861,2.070539884567261,1.1820267788569132,1.9974296855926514,1.9974296855926514,0.0,2.0,2.0,0.408953458070755,0.5910465717315674,1.966932773590088,610.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,62,3.042702808380127,2.000185480117798,1.0425173449516296,1.8620887724558512,1.8620887724558512,0.0,2.0,2.0,0.39687681198120117,0.6031231880187988,1.957611322402954,620.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,63,2.69498171488444,1.8062773370742797,0.8887043714523315,1.72502472559611,1.72502472559611,0.0,2.0,2.0,0.37937721610069275,0.6206227540969849,1.9420777559280396,630.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,64,2.4521127128601075,1.6313361056645712,0.8207765523592631,1.5486160786946614,1.5486160786946614,0.0,2.0,2.0,0.36499279737472534,0.6350072026252747,1.927525281906128,640.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,65,2.392607453664144,1.6105423323313395,0.7820651070276896,1.4528695837656658,1.4528695837656658,0.0,2.0,2.0,0.3570355474948883,0.6429644227027893,1.9187874794006348,650.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,66,2.210254675547282,1.5749674463272094,0.635287192662557,1.3639369360605875,1.3639369360605875,0.0,2.0,2.0,0.3518112003803253,0.6481888294219971,1.9127856492996216,660.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,67,2.0709643840789793,1.5471930678685506,0.5237713225682576,1.2848354784647624,1.2848354784647624,0.0,2.0,2.0,0.34856733679771423,0.6514326930046082,1.9089536666870117,670.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,68,1.850133910179138,1.4013011519114176,0.4488327507177989,1.207789061864217,1.207789061864217,0.0,2.0,2.0,0.3429560661315918,0.6570439338684082,1.902134656906128,680.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,69,1.6771275266011556,1.326258962949117,0.35086854139963786,1.1626005427042643,1.1626005427042643,0.0,2.0,2.0,0.33524012565612793,0.6647599339485168,1.8923654556274414,690.0,400.0,0.0,400.0,0.0,1.0,0.0,0.0,20.79463005065918,64.45846557617188,92.49251556396484,111.2863998413086,93.0
dynamic_prune,3,1,70,1.451292823155721,1.1994302479426067,0.25186256408691404,1.1285851081212361,1.1285851081212361,0.0,2.0,2.0,0.32599955797195435,0.6740004420280457,1.8800705671310425,700.0,700.0,0.0,400.0,1.0,1.0,0.0,0.0,1.6930515766143799,5.225061416625977,6.417048454284668,12.848128318786621,44.0
dynamic_prune,3,1,71,1.3958743842442831,1.1998966503143311,0.19597772439320882,1.1083831977844238,1.1083831977844238,0.0,2.0,2.0,0.31827449798583984,0.6817255020141602,1.8692960739135742,710.0,700.0,0.0,400.0,1.0,1.0,0.0,0.0,1.6930515766143799,5.225061416625977,6.417048454284668,12.848128318786621,44.0
dynamic_prune,3,1,72,1.3460977093378703,1.1860144980748495,0.16008322735627492,1.0963226222991944,1.0963226222991944,0.0,2.0,2.0,0.31237584352493286,0.6876240968704224,1.8607664108276367,720.0,700.0,0.0,400.0,1.0,1.0,0.0,0.0,1.6930515766143799,5.225061416625977,6.417048454284668,12.848128318786621,44.0
dynamic_prune,3,1,73,1.3079804690678913,1.163451199531555,0.14452926735083263,1.0700335264205934,1.0700335264205934,0.0,2.0,2.0,0.30618247389793396,0.6938174962997437,1.851529598236084,730.0,700.0,0.0,400.0,1.0,1.0,0.0,0.0,1.6930515766143799,5.225061416625977,6.417048454284668,12.848128318786621,44.0
dynamic_prune,3,1,74,1.2528788375854492,1.1096155786514281,0.1432632710536321,1.0502680857976279,1.0502680857976279,0.0,2.0,2.0,0.3000137507915497,0.6999862194061279,1.8420442342758179,740.0,700.0,0.0,400.0,1.0,1.0,0.0,0.0,1.6930515766143799,5.225061416625977,6.417048454284668,12.848128318786621,44.0
dynamic_prune,3,1,75,1.2370459302266439,1.0823391898473105,0.1547067360083262,1.0183328739802042,1.0183328739802042,0.0,2.0,2.0,0.2936367094516754,0.7063632607460022,1.831940770149231,750.0,700.0,0.0,400.0,1.0,1.0,0.0,0.0,1.6930515766143799,5.225061416625977,6.417048454284668,12.848128318786621,44.0
dynamic_prune,3,1,76,1.1963057947158813,1.0287808696428935,0.1675249139467875,0.9950997606913249,0.9950997606913249,0.0,2.0,2.0,0.2869328260421753,0.7130671739578247,1.8209941387176514,760.0,700.0,0.0,400.0,1.0,1.0,0.0,0.0,1.6930515766143799,5.225061416625977,6.417048454284668,12.848128318786621,44.0
dynamic_prune,3,1,77,1.177122319539388,1.005809381008148,0.17131294091542562,0.9721462408701579,0.9721462408701579,0.0,2.0,2.0,0.2812025845050812,0.7187974452972412,1.8113737106323242,770.0,700.0,0.0,400.0,1.0,1.0,0.0,0.0,1.6930515766143799,5.225061416625977,6.417048454284668,12.848128318786621,44.0
dynamic_prune,3,1,78,1.1847166522343953,1.000335160891215,0.18438146789868673,0.9513751713434855,0.9513751713434855,0.0,2.0,2.0,0.2761092483997345,0.7238907217979431,1.8026196956634521,780.0,700.0,0.0,400.0,1.0,1.0,0.0,0.0,1.6930515766143799,5.225061416625977,6.417048454284668,12.848128318786621,44.0
dynamic_prune,3,1,79,1.2043672529856364,1.0136969113349914,0.1906703313191732,0.933234445254008,0.933234445254008,0.0,2.0,2.0,0.27292028069496155,0.7270797491073608,1.797041654586792,790.0,700.0,0.0,400.0,1.0,1.0,0.0,0.0,1.6930515766143799,5.225061416625977,6.417048454284668,12.848128318786621,44.0
dynamic_prune,3,1,80,1.181961145401001,0.991638601620992,0.19032253980636596,1.11756010611852,1.11756010611852,0.0,3.0,3.0,0.14245320856571198,0.6259304881095886,2.4834330081939697,800.0,800.0,0.0,800.0,0.0,2.0,0.0,0.0,1.30892014503479,2.213656425476074,4.167463302612305,10.740339279174805,40.0
dynamic_prune,3,1,81,1.2321095943450928,1.109626013437907,0.12248358964920043,1.1805011582374574,1.1805011582374574,0.0,3.0,3.0,0.16117534041404724,0.6103039979934692,2.5418193340301514,810.0,800.0,0.0,800.0,0.0,2.0,0.0,0.0,1.30892014503479,2.213656425476074,4.167463302612305,10.740339279174805,40.0
dynamic_prune,3,1,82,1.015585945447286,0.9249898735682169,0.09059608221054077,1.0193671917915343,1.0193671917915343,0.0,3.0,3.0,0.16367343068122864,0.6106032729148865,2.543196678161621,820.0,800.0,0.0,800.0,0.0,2.0,0.0,0.0,1.30892014503479,2.213656425476074,4.167463302612305,10.740339279174805,40.0
dynamic_prune,3,1,83,0.9733710352579753,0.8963891649246216,0.0769818718234698,0.8661309798558553,0.8661309798558553,0.0,3.0,3.0,0.1642766296863556,0.6127903461456299,2.5381031036376953,830.0,800.0,0.0,800.0,0.0,2.0,0.0,0.0,1.30892014503479,2.213656425476074,4.167463302612305,10.740339279174805,40.0
dynamic_prune,3,1,84,0.9550642204284668,0.8888907400767009,0.06617348293463389,0.8524220315615336,0.8524220315615336,0.0,3.0,3.0,0.16788889467716217,0.6116483807563782,2.543701648712158,840.0,800.0,0.0,800.0,0.0,2.0,0.0,0.0,1.30892014503479,2.213656425476074,4.167463302612305,10.740339279174805,40.0
dynamic_prune,3,1,85,1.007653013865153,0.9504849529266357,0.05716806908448537,0.8523122843106588,0.8523122843106588,0.0,3.0,3.0,0.17916084825992584,0.6030923128128052,2.5727484226226807,850.0,800.0,0.0,800.0,0.0,2.0,0.0,0.0,1.30892014503479,2.213656425476074,4.167463302612305,10.740339279174805,40.0
dynamic_prune,3,1,86,0.9529086915651958,0.9083300964037577,0.04457859501242638,0.8643369102478027,0.8643369102478027,0.0,3.0,3.0,0.1888701617717743,0.5956207513809204,2.5964980125427246,860.0,800.0,0.0,800.0,0.0,2.0,0.0,0.0,1.30892014503479,2.213656425476074,4.167463302612305,10.740339279174805,40.0
dynamic_prune,3,1,87,0.9114537914594014,0.8759872444470723,0.03546654681364695,0.8547782079378764,0.8547782079378764,0.0,3.0,3.0,0.19806160032749176,0.5886410474777222,2.6174471378326416,870.0,800.0,0.0,800.0,0.0,2.0,0.0,0.0,1.30892014503479,2.213656425476074,4.167463302612305,10.740339279174805,40.0
dynamic_prune,3,1,88,0.9238814838727315,0.8919891961415609,0.03189229552944501,0.8359143122037251,0.8359143122037251,0.0,3.0,3.0,0.20637424290180206,0.5823562741279602,2.6352550983428955,880.0,800.0,0.0,800.0,0.0,2.0,0.0,0.0,1.30892014503479,2.213656425476074,4.167463302612305,10.740339279174805,40.0
dynamic_prune,3,1,89,0.9002897342046102,0.86900390625,0.03128581936160724,0.8267865045865377,0.8267865045865377,0.0,3.0,3.0,0.20941932499408722,0.5749030709266663,2.6551270484924316,890.0,800.0,0.0,800.0,0.0,2.0,0.0,0.0,1.30892014503479,2.213656425476074,4.167463302612305,10.740339279174805,40.0
dynamic_prune,3,1,90,0.8854951254526774,0.8539206139246622,0.0315745114783446,0.8183673882484436,0.8183673882484436,0.0,3.0,3.0,0.20771856606006622,0.5657121539115906,2.6780853271484375,900.0,800.0,0.0,800.0,0.0,2.0,0.0,0.0,1.30892014503479,2.213656425476074,4.167463302612305,10.740339279174805,40.0
dynamic_prune,3,1,91,0.8998195878664652,0.8683961733182272,0.031423412164052325,0.8065885917345683,0.8065885917345683,0.0,3.0,3.0,0.20620380342006683,0.5581322908401489,2.6957316398620605,910.0,800.0,0.0,800.0,0.0,2.0,0.0,0.0,1.30892014503479,2.213656425476074,4.167463302612305,10.740339279174805,40.0
dynamic_prune,3,1,92,0.8658614261945089,0.8340179292360942,0.03184349462389946,0.7841927381356557,0.7841927381356557,0.0,3.0,3.0,0.2049388289451599,0.5528460144996643,2.707266330718994,920.0,800.0,0.0,800.0,0.0,2.0,0.0,0.0,1.30892014503479,2.213656425476074,4.167463302612305,10.740339279174805,40.0
