canonical_index,family_index,family,size,object_code,assigned_squared_distance,latent_0,latent_1
0,0,Sphere,1,0,0.2545284628868103,-0.05689343810081482,0.8747429251670837
1,0,Sphere,2,0,0.3747471868991852,-0.15556460618972778,0.7668799757957458
2,0,Sphere,3,0,0.15864050388336182,0.09002718329429626,1.0296646356582642
3,0,Sphere,4,0,0.2265634387731552,-0.12172603607177734,0.9012607932090759
4,0,Sphere,5,0,0.0018734933109954,-0.13696491718292236,1.4061273336410522
5,0,Sphere,6,0,0.08601749688386917,-0.22819016873836517,1.1107975244522095
6,0,Sphere,7,0,0.15929877758026123,-0.5006817579269409,1.324745774269104
7,0,Sphere,8,0,0.21037840843200684,-0.5356287360191345,1.5348365306854248
8,0,Sphere,9,0,0.5913012027740479,-0.7087990045547485,1.8530981540679932
9,0,Sphere,10,0,1.0747380256652832,-0.8674120306968689,2.079411745071411
10,1,Cube,1,2,0.39452651143074036,2.4727280139923096,2.8399319648742676
11,1,Cube,2,2,0.6198053359985352,2.293447732925415,2.4056386947631836
12,1,Cube,3,2,0.216402068734169,2.2612416744232178,2.798511028289795
13,1,Cube,4,2,0.34987929463386536,2.362299680709839,2.7227044105529785
14,1,Cube,5,2,0.38394832611083984,2.3468830585479736,2.6611554622650146
15,1,Cube,6,2,0.6114740371704102,2.633941411972046,2.8311619758605957
16,1,Cube,7,2,0.3066730499267578,2.3621366024017334,2.7882189750671387
17,1,Cube,8,2,0.18656636774539948,2.3226847648620605,3.1368818283081055
18,1,Cube,9,2,0.36020755767822266,2.4256551265716553,3.362520217895508
19,1,Cube,10,2,0.1975240558385849,1.9490246772766113,3.525068759918213
20,2,V. cylinder,1,2,0.644813060760498,1.4853757619857788,2.3927884101867676
21,2,V. cylinder,2,2,0.10944510251283646,1.6302869319915771,2.884289264678955
22,2,V. cylinder,3,2,0.12865306437015533,1.5749733448028564,2.9201056957244873
23,2,V. cylinder,4,2,0.05688094720244408,1.9852046966552734,3.304417133331299
24,2,V. cylinder,5,2,0.3163595199584961,1.3456940650939941,2.9586453437805176
25,2,V. cylinder,6,2,0.05423164367675781,1.6697561740875244,3.1468868255615234
26,2,V. cylinder,7,2,0.08296012878417969,1.6486090421676636,3.2348690032958984
27,2,V. cylinder,8,2,0.42437076568603516,1.4073446989059448,3.5171122550964355
28,2,V. cylinder,9,2,0.08426284790039062,1.6043665409088135,3.1035351753234863
29,2,V. cylinder,10,2,0.21652984619140625,1.458030343055725,3.2467288970947266
30,3,H. cylinder,1,3,0.7840172648429871,-0.2857224643230438,-1.08806574344635
31,3,H. cylinder,2,3,1.9401215314865112,-0.28719133138656616,-1.6055668592453003
32,3,H. cylinder,3,3,0.617328941822052,-0.07772374153137207,-1.0160447359085083
33,3,H. cylinder,4,3,0.09080591052770615,-0.025287838652729988,0.06820587813854218
34,3,H. cylinder,5,3,0.2869727909564972,0.45880481600761414,-0.12062928080558777
35,3,H. cylinder,6,3,0.30149081349372864,0.36282846331596375,0.11308848857879639
36,3,H. cylinder,7,3,0.23275648057460785,0.3326656222343445,0.041970640420913696
37,3,H. cylinder,8,3,0.41802582144737244,-0.3820702135562897,0.33331939578056335
38,3,H. cylinder,9,3,0.3517354428768158,-0.2605288326740265,0.3296583890914917
39,3,H. cylinder,10,0,0.7387403249740601,0.26065605878829956,0.5991072654724121
40,4,Cup,1,1,0.04081821069121361,-1.7209291458129883,-2.3999152183532715
41,4,Cup,2,1,0.009222030639648438,-1.4740173816680908,-2.353806495666504
42,4,Cup,3,1,0.03854656219482422,-1.3857481479644775,-2.1847429275512695
43,4,Cup,4,1,0.10982371121644974,-1.6964200735092163,-2.5906100273132324
44,4,Cup,5,1,0.059412483125925064,-1.7628014087677002,-2.410858154296875
45,4,Cup,6,1,0.012213706970214844,-1.4539631605148315,-2.3502144813537598
46,4,Cup,7,1,0.020460130646824837,-1.4936569929122925,-2.4257090091705322
47,4,Cup,8,1,0.0377802811563015,-1.4190285205841064,-2.1492860317230225
48,4,Cup,9,1,0.01995849609375,-1.5172346830368042,-2.4314684867858887
49,4,Cup,10,1,0.057276248931884766,-1.7353394031524658,-2.443988800048828
