idx,label,slot0_type,slot0_size,slot1_type,slot1_size,slot0_symbol,slot1_symbol,relation_symbol,raw_dx0,raw_dy0,raw_dz0,raw_dx1,raw_dy1,raw_dz1
797,stacked,1,5,4,7,1,2,0,0.5806999206542969,-4.015266418457031,0.044572457671165466,0.5806999206542969,-4.015266418457031,0.0
798,stacked,1,5,4,8,1,2,0,-1.9758453369140625,-4.546092987060547,0.0445714145898819,-1.9758453369140625,-4.546092987060547,0.0
799,stacked,1,5,4,9,1,2,0,0.5626220703125,-7.433238983154297,0.0445714145898819,0.5626220703125,-7.433238983154297,0.0
842,stacked,1,6,4,2,1,2,0,2.28533935546875,-2.4646682739257812,0.04775635898113251,2.28533935546875,-2.4646682739257812,0.0
843,stacked,1,6,4,3,1,2,0,-1.4200859069824219,-2.8539466857910156,0.04775407910346985,-1.4200859069824219,-2.8539466857910156,0.0
844,stacked,1,6,4,4,1,2,0,-1.6706924438476562,-2.7623863220214844,0.04775440692901611,-1.6706924438476562,-2.7623863220214844,0.0
845,stacked,1,6,4,5,1,2,0,0.8651123046875,-2.857513427734375,0.0477546751499176,0.8651123046875,-2.857513427734375,0.0
846,stacked,1,6,4,6,1,2,0,1.2364654541015625,-3.365924835205078,0.04775533080101013,1.2364654541015625,-3.365924835205078,0.0
847,stacked,1,6,4,7,1,2,0,1.5670242309570312,-3.6985206604003906,0.047756463289260864,1.5670242309570312,-3.6985206604003906,0.0
848,stacked,1,6,4,8,1,2,0,1.918548583984375,-3.312541961669922,0.04775738716125488,1.918548583984375,-3.312541961669922,0.0
849,stacked,1,6,4,9,1,2,0,-0.2957305908203125,-4.486473083496094,0.04775494337081909,-0.2957305908203125,-4.486473083496094,0.0
892,stacked,1,7,4,2,1,2,0,-0.6999092102050781,-2.3580398559570312,0.050939396023750305,-0.6999092102050781,-2.3580398559570312,0.0
893,stacked,1,7,4,3,1,2,0,-4.1798248291015625,-3.1778030395507812,0.05191159248352051,-4.1798248291015625,-3.1778030395507812,0.0
894,stacked,1,7,4,4,1,2,0,-1.4124870300292969,-2.478748321533203,0.05093887448310852,-1.4124870300292969,-2.478748321533203,0.0
895,stacked,1,7,4,5,1,2,0,1.7933197021484375,-3.1124305725097656,0.05093809962272644,1.7933197021484375,-3.1124305725097656,0.0
896,stacked,1,7,4,6,1,2,0,1.2518692016601562,-3.4606246948242188,0.05093879997730255,1.2518692016601562,-3.4606246948242188,0.0
897,stacked,1,7,4,7,1,2,0,1.9970512390136719,-4.274898529052734,0.05094099044799805,1.9970512390136719,-4.274898529052734,0.0
898,stacked,1,7,4,8,1,2,0,-0.15966033935546875,-4.160297393798828,0.05093972384929657,-0.15966033935546875,-4.160297393798828,0.0
899,stacked,1,7,4,9,1,2,0,-0.14669036865234375,-4.441066741943359,0.0509394109249115,-0.14669036865234375,-4.441066741943359,0.0
942,stacked,1,8,4,2,1,2,0,0.16364288330078125,-2.7389678955078125,0.054122358560562134,0.16364288330078125,-2.7389678955078125,0.0
943,stacked,1,8,4,3,1,2,0,-1.922760009765625,-3.094013214111328,0.054122209548950195,-1.922760009765625,-3.094013214111328,0.0
944,stacked,1,8,4,4,1,2,0,-0.068603515625,-3.0555763244628906,0.054123520851135254,-0.068603515625,-3.0555763244628906,0.0
945,stacked,1,8,4,5,1,2,0,1.577423095703125,-3.1262893676757812,0.0541224479675293,1.577423095703125,-3.1262893676757812,0.0
946,stacked,1,8,4,6,1,2,0,1.2397842407226562,-3.6314163208007812,0.054122865200042725,1.2397842407226562,-3.6314163208007812,0.0
947,stacked,1,8,4,7,1,2,0,0.5207099914550781,-4.484016418457031,0.054122552275657654,0.5207099914550781,-4.484016418457031,0.0
948,stacked,1,8,4,8,1,2,0,-1.4876594543457031,-4.514812469482422,0.054122477769851685,-1.4876594543457031,-4.514812469482422,0.0
949,stacked,1,8,4,9,1,2,0,0.7076644897460938,-5.5443115234375,0.054123327136039734,0.7076644897460938,-5.5443115234375,0.0
992,stacked,1,9,4,2,1,2,0,-1.7731132507324219,-2.40753173828125,0.057306885719299316,-1.7731132507324219,-2.40753173828125,0.0
993,stacked,1,9,4,3,1,2,0,-1.7488670349121094,-2.868030548095703,0.057306140661239624,-1.7488670349121094,-2.868030548095703,0.0
994,stacked,1,9,4,4,1,2,0,-1.8340072631835938,-3.6200637817382812,0.05730581283569336,-1.8340072631835938,-3.6200637817382812,0.0
995,stacked,1,9,4,5,1,2,0,-0.02173614501953125,-3.131500244140625,0.057306766510009766,-0.02173614501953125,-3.131500244140625,0.0
996,stacked,1,9,4,6,1,2,0,0.8811912536621094,-3.952911376953125,0.05730694532394409,0.8811912536621094,-3.952911376953125,0.0
997,stacked,1,9,4,7,1,2,0,0.7774734497070312,-4.086151123046875,0.057306960225105286,0.7774734497070312,-4.086151123046875,0.0
998,stacked,1,9,4,8,1,2,0,0.4545440673828125,-4.315891265869141,0.057306110858917236,0.4545440673828125,-4.315891265869141,0.0
999,stacked,1,9,4,9,1,2,0,-0.6555938720703125,-5.253185272216797,0.05730617046356201,-0.6555938720703125,-5.253185272216797,0.0
1042,stacked,2,0,4,2,1,2,0,0.6120758056640625,-3.174694061279297,0.03025701642036438,0.6120758056640625,-3.174694061279297,0.0
1043,stacked,2,0,4,3,1,2,0,-1.4631004333496094,-1.464752197265625,0.028656765818595886,-1.4631004333496094,-1.464752197265625,0.0
1044,stacked,2,0,4,4,1,2,0,-3.3882064819335938,-2.2809600830078125,0.028653308749198914,-3.3882064819335938,-2.2809600830078125,0.0
1045,stacked,2,0,4,5,1,2,0,-0.11562728881835938,-2.1626968383789062,0.028651759028434753,-0.11562728881835938,-2.1626968383789062,0.0
1046,stacked,2,0,4,6,1,2,0,0.11146926879882812,-1.2083511352539062,0.0286531001329422,0.11146926879882812,-1.2083511352539062,0.0
1047,stacked,2,0,4,7,1,2,0,-0.0955352783203125,-3.160266876220703,0.028654038906097412,-0.0955352783203125,-3.160266876220703,0.0
1048,stacked,2,0,4,8,1,2,0,0.7551956176757812,-2.7527122497558594,0.02865062654018402,0.7551956176757812,-2.7527122497558594,0.0
1049,stacked,2,0,4,9,1,2,0,-0.06512451171875,-3.132640838623047,0.028653696179389954,-0.06512451171875,-3.132640838623047,0.0
1092,stacked,2,1,4,2,1,2,0,-3.0547714233398438,-0.8481941223144531,0.03183735907077789,-3.0547714233398438,-0.8481941223144531,0.0
1093,stacked,2,1,4,3,1,2,0,-2.6453819274902344,-3.9511680603027344,0.037379905581474304,-2.6453819274902344,-3.9511680603027344,0.0
1094,stacked,2,1,4,4,1,2,0,-3.7590484619140625,-1.3852691650390625,0.03183756768703461,-3.7590484619140625,-1.3852691650390625,0.0
1095,stacked,2,1,4,5,1,2,0,1.1016311645507812,-1.813751220703125,0.031835705041885376,1.1016311645507812,-1.813751220703125,0.0
1096,stacked,2,1,4,6,1,2,0,-0.05185699462890625,-2.044666290283203,0.031837984919548035,-0.05185699462890625,-2.044666290283203,0.0
1097,stacked,2,1,4,7,1,2,0,0.117889404296875,-3.3013229370117188,0.03183853626251221,0.117889404296875,-3.3013229370117188,0.0
1098,stacked,2,1,4,8,1,2,0,-0.8917007446289062,-3.4094810485839844,0.03183768689632416,-0.8917007446289062,-3.4094810485839844,0.0
1099,stacked,2,1,4,9,1,2,0,-0.0749359130859375,-3.283557891845703,0.03183606266975403,-0.0749359130859375,-3.283557891845703,0.0
1142,stacked,2,2,4,2,1,2,0,-0.727630615234375,-1.0132255554199219,0.036180511116981506,-0.727630615234375,-1.0132255554199219,0.0
1143,stacked,2,2,4,3,1,2,0,-2.74969482421875,-2.7617454528808594,0.03502015769481659,-2.74969482421875,-2.7617454528808594,0.0
1144,stacked,2,2,4,4,1,2,0,-2.7028541564941406,-0.9793205261230469,0.03501985967159271,-2.7028541564941406,-0.9793205261230469,0.0
1145,stacked,2,2,4,5,1,2,0,0.3387870788574219,-3.1432418823242188,0.03502112627029419,0.3387870788574219,-3.1432418823242188,0.0
1146,stacked,2,2,4,6,1,2,0,1.1718063354492188,-2.3171653747558594,0.035025209188461304,1.1718063354492188,-2.3171653747558594,0.0
1147,stacked,2,2,4,7,1,2,0,0.3877220153808594,-3.6027374267578125,0.03502011299133301,0.3877220153808594,-3.6027374267578125,0.0
1148,stacked,2,2,4,8,1,2,0,-0.2244110107421875,-4.331687927246094,0.0350210964679718,-0.2244110107421875,-4.331687927246094,0.0
1149,stacked,2,2,4,9,1,2,0,0.094573974609375,-3.173511505126953,0.03502243757247925,0.094573974609375,-3.173511505126953,0.0
1192,stacked,2,3,4,2,1,2,0,-2.5552635192871094,-1.6951751708984375,0.0407356321811676,-2.5552635192871094,-1.6951751708984375,0.0
1193,stacked,2,3,4,3,1,2,0,-1.521240234375,-1.7534751892089844,0.038204893469810486,-1.521240234375,-1.7534751892089844,0.0
1194,stacked,2,3,4,4,1,2,0,-2.762126922607422,-4.000019073486328,0.03820455074310303,-2.762126922607422,-4.000019073486328,0.0
1195,stacked,2,3,4,5,1,2,0,0.5566978454589844,-2.0783729553222656,0.0382036417722702,0.5566978454589844,-2.0783729553222656,0.0
1196,stacked,2,3,4,6,1,2,0,0.9909782409667969,-2.8510704040527344,0.03820428252220154,0.9909782409667969,-2.8510704040527344,0.0
1197,stacked,2,3,4,7,1,2,0,0.3939208984375,-4.6551971435546875,0.03820924460887909,0.3939208984375,-4.6551971435546875,0.0
1198,stacked,2,3,4,8,1,2,0,-0.5605010986328125,-3.285980224609375,0.03820393979549408,-0.5605010986328125,-3.285980224609375,0.0
1199,stacked,2,3,4,9,1,2,0,-0.3595542907714844,-3.5225372314453125,0.038204625248909,-0.3595542907714844,-3.5225372314453125,0.0
1242,stacked,2,4,4,2,1,2,0,-1.533050537109375,-2.6149330139160156,0.04138846695423126,-1.533050537109375,-2.6149330139160156,0.0
1243,stacked,2,4,4,3,1,2,0,-6.734825134277344,-2.9006423950195312,0.05537329614162445,-6.734825134277344,-2.9006423950195312,0.0
1244,stacked,2,4,4,4,1,2,0,-2.4045448303222656,-3.256603240966797,0.041388362646102905,-2.4045448303222656,-3.256603240966797,0.0
1245,stacked,2,4,4,5,1,2,0,0.7293930053710938,-1.1714019775390625,0.04131805896759033,0.7293930053710938,-1.1714019775390625,0.0
1246,stacked,2,4,4,6,1,2,0,1.9381294250488281,-2.8848114013671875,0.041389212012290955,1.9381294250488281,-2.8848114013671875,0.0
1247,stacked,2,4,4,7,1,2,0,1.4966506958007812,-4.525691986083984,0.04138922691345215,1.4966506958007812,-4.525691986083984,0.0
1248,stacked,2,4,4,8,1,2,0,0.6518211364746094,-4.671989440917969,0.041387468576431274,0.6518211364746094,-4.671989440917969,0.0
1249,stacked,2,4,4,9,1,2,0,0.4421501159667969,-3.7447662353515625,0.04138799011707306,0.4421501159667969,-3.7447662353515625,0.0
1292,stacked,2,5,4,2,1,2,0,-4.478038787841797,-1.6170539855957031,0.05421425402164459,-4.478038787841797,-1.6170539855957031,0.0
1293,stacked,2,5,4,3,1,2,0,-1.390289306640625,-2.1663856506347656,0.04457062482833862,-1.390289306640625,-2.1663856506347656,0.0
1294,stacked,2,5,4,4,1,2,0,-1.9649391174316406,-2.0860443115234375,0.04457160830497742,-1.9649391174316406,-2.0860443115234375,0.0
1295,stacked,2,5,4,5,1,2,0,2.7761077880859375,-3.131450653076172,0.04457308351993561,2.7761077880859375,-3.131450653076172,0.0
1296,stacked,2,5,4,6,1,2,0,1.3194580078125,-3.3340187072753906,0.04457283020019531,1.3194580078125,-3.3340187072753906,0.0
1297,stacked,2,5,4,7,1,2,0,0.6528663635253906,-3.703876495361328,0.044572457671165466,0.6528663635253906,-3.703876495361328,0.0
1298,stacked,2,5,4,8,1,2,0,1.4780769348144531,-3.586284637451172,0.04457256197929382,1.4780769348144531,-3.586284637451172,0.0
1299,stacked,2,5,4,9,1,2,0,-0.11899948120117188,-4.204689025878906,0.04457484185695648,-0.11899948120117188,-4.204689025878906,0.0
1342,stacked,2,6,4,2,1,2,0,-1.0845832824707031,-2.3276138305664062,0.047755226492881775,-1.0845832824707031,-2.3276138305664062,0.0
1343,stacked,2,6,4,3,1,2,0,-1.416473388671875,-1.5097503662109375,0.04775571823120117,-1.416473388671875,-1.5097503662109375,0.0
1344,stacked,2,6,4,4,1,2,0,-5.126995086669922,-2.347015380859375,0.04775440692901611,-5.126995086669922,-2.347015380859375,0.0
1345,stacked,2,6,4,5,1,2,0,2.7344970703125,-3.3336448669433594,0.047756314277648926,2.7344970703125,-3.3336448669433594,0.0
1346,stacked,2,6,4,6,1,2,0,1.0328598022460938,-3.7325439453125,0.04776538908481598,1.0328598022460938,-3.7325439453125,0.0
1347,stacked,2,6,4,7,1,2,0,1.7581977844238281,-2.7840423583984375,0.047756463289260864,1.7581977844238281,-2.7840423583984375,0.0
1348,stacked,2,6,4,8,1,2,0,-0.5738296508789062,-2.365631103515625,0.04775738716125488,-0.5738296508789062,-2.365631103515625,0.0
1349,stacked,2,6,4,9,1,2,0,1.017303466796875,-5.091060638427734,0.047756046056747437,1.017303466796875,-5.091060638427734,0.0
1392,stacked,2,7,4,2,1,2,0,-1.3468818664550781,-2.531421661376953,0.05094100534915924,-1.3468818664550781,-2.531421661376953,0.0
1393,stacked,2,7,4,3,1,2,0,-2.7549171447753906,-2.5103836059570312,0.050938934087753296,-2.7549171447753906,-2.5103836059570312,0.0
1394,stacked,2,7,4,4,1,2,0,-3.2103538513183594,-2.789905548095703,0.05093887448310852,-3.2103538513183594,-2.789905548095703,0.0
1395,stacked,2,7,4,5,1,2,0,1.8688468933105469,-0.8080101013183594,0.050940826535224915,1.8688468933105469,-0.8080101013183594,0.0
1396,stacked,2,7,4,6,1,2,0,2.866058349609375,-3.2203330993652344,0.05094097554683685,2.866058349609375,-3.2203330993652344,0.0
1397,stacked,2,7,4,7,1,2,0,0.13897323608398438,-2.1280479431152344,0.050939902663230896,0.13897323608398438,-2.1280479431152344,0.0
1398,stacked,2,7,4,8,1,2,0,0.27269744873046875,-3.923198699951172,0.05093972384929657,0.27269744873046875,-3.923198699951172,0.0
1399,stacked,2,7,4,9,1,2,0,1.3727607727050781,-4.9667510986328125,0.0509394109249115,1.3727607727050781,-4.9667510986328125,0.0
1442,stacked,2,8,4,2,1,2,0,-2.3978118896484375,-2.1685829162597656,0.05412396788597107,-2.3978118896484375,-2.1685829162597656,0.0
1443,stacked,2,8,4,3,1,2,0,-1.9928855895996094,-2.4727935791015625,0.05412277579307556,-1.9928855895996094,-2.4727935791015625,0.0
1444,stacked,2,8,4,4,1,2,0,-2.4556045532226562,-2.376483917236328,0.05412246286869049,-2.4556045532226562,-2.376483917236328,0.0
1445,stacked,2,8,4,5,1,2,0,1.040802001953125,-2.920543670654297,0.0541224479675293,1.040802001953125,-2.920543670654297,0.0
1446,stacked,2,8,4,6,1,2,0,2.681438446044922,-4.299480438232422,0.054126039147377014,2.681438446044922,-4.299480438232422,0.0
1447,stacked,2,8,4,7,1,2,0,0.5019569396972656,-4.219242095947266,0.05412358045578003,0.5019569396972656,-4.219242095947266,0.0
1448,stacked,2,8,4,8,1,2,0,1.0635108947753906,-4.302680969238281,0.054122477769851685,1.0635108947753906,-4.302680969238281,0.0
1449,stacked,2,8,4,9,1,2,0,0.687652587890625,-4.705322265625,0.054123327136039734,0.687652587890625,-4.705322265625,0.0
1490,stacked,2,9,4,0,1,2,0,-1.661163330078125,-3.1231651306152344,0.03959062695503235,-1.661163330078125,-3.1231651306152344,0.0
1491,stacked,2,9,4,1,1,2,0,-1.5803642272949219,-2.717681884765625,0.028654947876930237,-1.5803642272949219,-2.717681884765625,0.0
1492,stacked,2,9,4,2,1,2,0,2.7790603637695312,-2.58294677734375,0.05730849504470825,2.7790603637695312,-2.58294677734375,0.0
1493,stacked,2,9,4,3,1,2,0,-2.9324111938476562,-2.198760986328125,0.05730675160884857,-2.9324111938476562,-2.198760986328125,0.0
1494,stacked,2,9,4,4,1,2,0,-3.2320404052734375,-2.8240509033203125,0.05730581283569336,-3.2320404052734375,-2.8240509033203125,0.0
1495,stacked,2,9,4,5,1,2,0,0.7778511047363281,-3.087554931640625,0.05730615556240082,0.7778511047363281,-3.087554931640625,0.0
1496,stacked,2,9,4,6,1,2,0,1.7360877990722656,-4.002227783203125,0.05730694532394409,1.7360877990722656,-4.002227783203125,0.0
1497,stacked,2,9,4,7,1,2,0,1.3982315063476562,-4.279212951660156,0.057306960225105286,1.3982315063476562,-4.279212951660156,0.0
1498,stacked,2,9,4,8,1,2,0,0.9014434814453125,-4.067432403564453,0.057308778166770935,0.9014434814453125,-4.067432403564453,0.0
1499,stacked,2,9,4,9,1,2,0,0.9163284301757812,-6.377388000488281,0.05730719864368439,0.9163284301757812,-6.377388000488281,0.0
